order_id,customer_id,order_date,product_category,product_name,quantity,unit_price,discount_percent,subtotal,shipping_cost,tax_amount,total_amount,payment_method,order_status,shipping_method,sales_channel,coupon_code,delivery_days,customer_rating
14006938,726493,2025-10-02,Electronics,Smart Watch,1,148.95,2,148.95,0.0,11.24,157.21,Apple Pay,Delivered,Standard,Mobile App,WELCOME10,5,4
11873544,633842,2025-08-06,Electronics,Smart Watch,4,140.88,9,563.52,0.0,39.49,552.29,Bank Transfer,Delivered,Standard,Website,SAVE15,4,5
40350514,991134,2025-09-25,Electronics,USB-C Hub,2,46.81,20,93.62,5.9,14.98,95.78,Bank Transfer,Returned,Standard,Mobile App,VIP20,2,
15781427,416819,2024-12-16,Fashion,Classic Jeans,1,73.7,11,73.7,12.9,5.05,83.54,Google Pay,Delivered,Express,Mobile App,,3,4
61175940,633842,2025-03-27,Sports,Cycling Helmet,3,64.5,34,193.5,0.0,9.83,137.54,Bank Transfer,Delivered,Standard,Mobile App,,5,4
26160431,240302,2025-04-17,Beauty,Skin Care Set,1,80.8,10,80.8,5.9,14.54,93.16,Bank Transfer,Delivered,Standard,Mobile App,,4,3
65194666,581771,2025-07-28,Fashion,Winter Jacket,1,162.26,9,162.26,12.9,29.53,190.09,PayPal,Delivered,Express,Mobile App,,3,4
44882984,215222,2024-11-24,Fashion,Backpack,1,74.58,13,74.58,12.9,12.98,90.76,Credit Card,Delayed,Express,Website,WELCOME10,5,3
17330261,298767,2025-12-16,Books & Office,Office Chair,2,217.9,34,435.8,0.0,57.53,345.16,Google Pay,Delayed,Standard,Mobile App,,7,2
78369514,744782,2025-06-22,Books & Office,Notebook Set,2,25.35,5,50.7,5.9,9.63,63.69,Credit Card,Delivered,Standard,Mobile App,,5,4
79370208,879588,2025-11-06,Fashion,Cotton Hoodie,5,64.08,4,320.4,0.0,61.52,369.1,PayPal,Delivered,Standard,Mobile App,WELCOME10,5,5
62486676,900924,2024-12-31,Electronics,Smart Watch,1,160.87,24,160.87,0.0,24.45,146.71,Credit Card,Delivered,Standard,Website,WELCOME10,5,5
38292658,859344,2024-07-26,Fashion,Cotton Hoodie,1,56.84,17,56.84,12.9,9.44,69.52,Credit Card,Delivered,Express,Website,,2,3
99859535,287149,2025-04-11,Fashion,Cotton Hoodie,3,77.02,17,231.06,0.0,38.36,230.14,Google Pay,Delivered,Standard,Mobile App,,5,4
36635861,241563,2025-01-01,Fashion,Classic Jeans,1,71.04,12,71.04,12.9,12.5,87.92,Credit Card,Delivered,Express,Website,,1,5
10540089,416819,2025-10-19,Fashion,Running Shoes,1,110.61,12,110.61,5.9,7.5,110.74,Credit Card,Delayed,Standard,Marketplace,,6,3
63796234,272490,2025-06-26,Electronics,Wireless Headphones,1,97.95,10,97.95,5.9,17.63,111.69,Bank Transfer,Delivered,Standard,Mobile App,VIP20,4,5
77578151,463147,2025-11-26,Beauty,Skin Care Set,2,85.05,9,170.1,0.0,30.96,185.75,Credit Card,Delivered,Standard,Mobile App,VIP20,5,4
51553510,990071,2024-08-29,Electronics,Mechanical Keyboard,1,95.8,30,95.8,5.9,13.41,86.37,Credit Card,Delivered,Standard,Mobile App,VIP20,5,5
79292711,778915,2025-11-26,Beauty,Skin Care Set,1,87.41,35,87.41,0.0,11.36,68.18,Credit Card,Delivered,Pickup,Website,,3,4
43680413,178261,2025-09-02,Home & Kitchen,Coffee Maker,1,86.46,2,86.46,12.9,16.95,114.58,Credit Card,Delivered,Express,Mobile App,VIP20,2,4
33575749,178261,2025-03-10,Electronics,USB-C Hub,1,42.3,12,42.3,5.9,7.44,50.56,PayPal,Delivered,Standard,Mobile App,SAVE15,5,5
78048135,752309,2025-12-19,Beauty,Perfume,1,89.27,14,89.27,5.9,15.35,0.0,Google Pay,Cancelled,Standard,Website,FREESHIP,,
86399608,656035,2025-05-09,Electronics,USB-C Hub,2,44.09,20,88.18,5.9,14.11,90.55,Credit Card,Delivered,Standard,Mobile App,VIP20,5,4
86273831,694107,2025-07-04,Electronics,Bluetooth Speaker,2,69.1,19,138.2,0.0,22.39,134.33,Credit Card,Delivered,Standard,Mobile App,FREESHIP,5,4
94117634,981921,2024-11-17,Beauty,Hair Dryer,3,70.04,21,210.12,0.0,33.2,199.19,Google Pay,Delivered,Standard,Marketplace,,4,3
36520281,738362,2025-05-10,Fashion,Running Shoes,2,107.55,10,215.1,0.0,38.72,232.31,Bank Transfer,Delivered,Standard,Mobile App,,6,5
85618432,951634,2024-07-10,Books & Office,Office Chair,2,204.11,21,408.22,0.0,64.5,386.99,PayPal,Delivered,Standard,Mobile App,,4,3
42370328,958830,2025-12-29,Books & Office,Notebook Set,1,26.83,4,26.83,5.9,1.98,33.64,Credit Card,Delivered,Standard,Website,VIP20,3,5
42839664,828973,2025-05-04,Electronics,Mechanical Keyboard,2,100.22,15,200.44,0.0,34.07,204.44,Credit Card,Delivered,Standard,Mobile App,SAVE15,5,5
73051112,287149,2025-10-15,Beauty,Makeup Kit,1,66.26,17,66.26,12.9,11.0,78.9,Google Pay,Delivered,Express,Website,,1,5
95198082,888237,2025-10-05,Home & Kitchen,Blender,2,75.54,12,151.08,0.0,26.59,159.54,Credit Card,Delivered,Standard,Website,,6,5
90326074,272706,2025-10-14,Sports,Fitness Tracker,1,101.77,0,101.77,5.9,20.35,128.02,PayPal,Delivered,Standard,Website,,4,4
91495867,433309,2025-12-28,Home & Kitchen,Desk Lamp,1,49.58,24,49.58,12.9,7.54,58.12,Google Pay,Delivered,Express,Marketplace,,1,5
37155331,577111,2024-07-28,Books & Office,Office Chair,1,198.66,4,198.66,12.9,38.14,241.75,Google Pay,Delivered,Express,Marketplace,,1,5
39534690,385304,2024-09-21,Books & Office,Office Chair,1,222.29,2,222.29,0.0,43.57,261.41,PayPal,Delivered,Standard,Mobile App,VIP20,5,5
11225218,272038,2025-03-02,Sports,Cycling Helmet,1,64.83,10,64.83,5.9,11.67,75.92,PayPal,Delivered,Standard,Mobile App,,5,5
88784697,662484,2025-07-28,Books & Office,Notebook Set,1,25.72,4,25.72,5.9,4.94,35.53,Credit Card,Delivered,Standard,Mobile App,,3,4
78602898,322199,2025-10-31,Electronics,Wireless Headphones,1,78.85,5,78.85,5.9,14.98,95.79,Bank Transfer,Delivered,Standard,Mobile App,FREESHIP,3,4
32982606,368856,2025-11-09,Electronics,Mechanical Keyboard,5,102.76,29,513.8,0.0,72.96,437.76,PayPal,Delayed,Standard,Website,,7,4
96718609,967709,2025-08-03,Home & Kitchen,Cookware Set,2,156.3,7,312.6,0.0,58.14,348.86,Apple Pay,Delivered,Standard,Mobile App,,6,5
79944659,578279,2025-02-05,Beauty,Makeup Kit,1,54.17,32,54.17,5.9,7.37,0.0,Credit Card,Cancelled,Standard,Website,WELCOME10,,
46412053,136522,2025-09-02,Electronics,USB-C Hub,4,47.43,2,189.72,12.9,37.19,236.02,Apple Pay,Delivered,Express,Website,,2,5
69809231,232347,2025-07-30,Books & Office,Ergonomic Mouse,2,57.11,16,114.22,5.9,19.19,121.03,Credit Card,Delivered,Standard,Mobile App,,5,5
82456713,191540,2025-12-14,Home & Kitchen,Blender,2,84.72,4,169.44,0.0,32.53,195.19,Credit Card,Delivered,Standard,Mobile App,SAVE15,2,
18562948,657891,2025-08-03,Home & Kitchen,Cookware Set,1,163.76,12,163.76,0.0,21.62,165.73,Google Pay,Delivered,Pickup,Marketplace,WELCOME10,1,5
22123765,633842,2025-02-24,Fashion,Backpack,1,79.98,29,79.98,0.0,4.37,61.16,Credit Card,Delivered,Pickup,Mobile App,WELCOME10,1,5
60358129,481329,2025-08-11,Electronics,USB-C Hub,2,41.92,12,83.84,5.9,14.76,94.44,PayPal,Delivered,Standard,Website,,2,4
40952398,551094,2024-12-07,Sports,Cycling Helmet,2,66.72,24,133.44,0.0,20.28,121.69,PayPal,Delivered,Standard,Website,,6,2
44648063,232347,2024-10-02,Home & Kitchen,Air Fryer,1,119.23,14,119.23,5.9,20.51,128.95,Google Pay,Delivered,Standard,Marketplace,SAVE15,6,5
96083205,617166,2024-12-20,Home & Kitchen,Air Fryer,3,141.62,19,424.86,0.0,68.83,412.97,Bank Transfer,Delivered,Pickup,Website,,1,5
35499159,900448,2025-10-15,Home & Kitchen,Air Fryer,1,141.83,7,141.83,12.9,19.79,164.59,Credit Card,Delivered,Express,Mobile App,FREESHIP,3,4
99922424,681390,2025-12-29,Home & Kitchen,Air Fryer,1,105.91,4,105.91,5.9,20.33,127.9,Credit Card,Delivered,Standard,Mobile App,,4,5
18743773,316389,2025-12-11,Sports,Fitness Tracker,1,88.13,14,88.13,12.9,15.16,0.0,Bank Transfer,Cancelled,Express,Mobile App,SAVE15,,
64395620,869875,2025-01-23,Electronics,Mechanical Keyboard,2,100.99,7,201.98,0.0,37.57,225.41,Apple Pay,Delayed,Standard,Mobile App,VIP20,6,3
37142693,230315,2025-06-02,Home & Kitchen,Air Fryer,1,119.09,0,119.09,5.9,23.82,148.81,Credit Card,Delivered,Standard,Mobile App,,6,4
44376705,287149,2025-08-04,Fashion,Running Shoes,3,111.39,17,334.17,0.0,55.47,332.83,PayPal,Delivered,Standard,Mobile App,WELCOME10,4,4
82503434,666728,2025-01-27,Beauty,Electric Toothbrush,1,72.09,24,72.09,5.9,10.96,71.65,Credit Card,Delivered,Standard,Mobile App,VIP20,5,4
25197445,549554,2025-09-09,Home & Kitchen,Blender,2,87.3,9,174.6,12.9,31.78,203.57,Apple Pay,Delivered,Express,Website,,1,5
12690802,252422,2025-02-21,Electronics,Bluetooth Speaker,1,69.63,24,69.63,5.9,10.58,69.4,Credit Card,Delayed,Standard,Mobile App,,7,3
84343001,487033,2025-03-12,Home & Kitchen,Blender,1,75.46,20,75.46,12.9,12.07,85.34,Credit Card,Delivered,Express,Website,,1,5
84109493,425550,2025-09-22,Electronics,Mechanical Keyboard,1,102.56,20,102.56,5.9,12.31,100.26,Google Pay,Delivered,Standard,Mobile App,SAVE15,4,5
48419067,841579,2025-07-03,Electronics,Bluetooth Speaker,3,60.56,19,181.68,0.0,29.43,0.0,Apple Pay,Cancelled,Standard,Website,WELCOME10,,
88320378,391759,2025-12-14,Fashion,Running Shoes,2,117.16,6,234.32,0.0,33.04,253.3,PayPal,Delivered,Standard,Marketplace,WELCOME10,3,4
23308911,329367,2025-08-12,Books & Office,Office Chair,2,212.89,17,425.78,0.0,53.01,406.41,PayPal,Delivered,Standard,Website,,3,5
84196646,666728,2024-10-24,Fashion,Backpack,1,75.27,32,75.27,5.9,10.24,67.32,Credit Card,Returned,Standard,Marketplace,,3,
56834742,243318,2024-10-04,Fashion,Winter Jacket,5,166.33,19,831.65,0.0,134.73,808.37,Credit Card,Delivered,Standard,Website,,7,5
56819574,218735,2025-10-25,Books & Office,Ergonomic Mouse,1,57.68,7,57.68,5.9,8.05,67.59,Credit Card,Delivered,Standard,Mobile App,SAVE15,4,5
59879224,625591,2025-05-16,Electronics,Mechanical Keyboard,3,118.84,0,356.52,0.0,53.48,410.0,PayPal,Delivered,Standard,Mobile App,,5,2
18307940,681390,2025-12-13,Home & Kitchen,Desk Lamp,1,45.94,14,45.94,5.9,7.9,53.31,Bank Transfer,Delivered,Standard,Mobile App,,3,4
28072848,269867,2025-07-17,Electronics,Wireless Headphones,1,88.04,4,88.04,0.0,16.9,101.42,Bank Transfer,Delivered,Pickup,Mobile App,SAVE15,1,3
38845408,900924,2025-05-17,Sports,Yoga Mat,1,37.77,10,37.77,5.9,6.8,46.69,Google Pay,Delivered,Standard,Mobile App,SAVE15,4,4
73592628,358151,2025-03-26,Electronics,Bluetooth Speaker,1,62.74,19,62.74,5.9,10.16,66.88,PayPal,Delayed,Standard,Website,,7,2
48333610,608725,2025-09-24,Fashion,Winter Jacket,1,150.94,4,150.94,0.0,28.98,173.88,Bank Transfer,Delivered,Standard,Website,WELCOME10,6,5
19847291,527499,2024-08-28,Fashion,Running Shoes,1,94.31,0,94.31,5.9,18.86,119.07,PayPal,Delivered,Standard,Website,,3,4
64146525,574710,2025-10-11,Electronics,Wireless Headphones,2,76.19,27,152.38,0.0,22.25,0.0,PayPal,Cancelled,Standard,Mobile App,,,
63400481,990071,2025-01-13,Electronics,Smart Watch,1,144.86,17,144.86,12.9,24.05,157.18,PayPal,Delivered,Express,Website,SAVE15,1,4
18302621,204963,2025-12-08,Beauty,Makeup Kit,1,61.47,14,61.47,5.9,10.57,69.33,Google Pay,Delivered,Standard,Marketplace,WELCOME10,5,4
46202817,935758,2024-10-21,Electronics,Mechanical Keyboard,2,100.12,4,200.24,0.0,38.45,230.68,Credit Card,Returned,Standard,Website,WELCOME10,6,
89311068,405338,2025-11-22,Beauty,Makeup Kit,1,53.39,4,53.39,5.9,10.25,67.4,Credit Card,Delivered,Standard,Mobile App,SAVE15,7,4
62627985,662484,2024-11-04,Electronics,Bluetooth Speaker,1,63.86,16,63.86,5.9,10.73,70.27,Bank Transfer,Delivered,Standard,Mobile App,,3,4
31346358,864761,2025-10-07,Home & Kitchen,Coffee Maker,4,93.47,12,373.88,0.0,65.8,394.81,Credit Card,Delivered,Pickup,Website,VIP20,1,4
36194440,726493,2025-08-27,Electronics,Wireless Headphones,2,78.99,2,157.98,0.0,11.92,166.74,Credit Card,Delayed,Standard,Website,SAVE15,8,3
90167315,287149,2025-12-28,Sports,Yoga Mat,1,38.59,6,38.59,5.9,7.25,49.42,Google Pay,Delivered,Standard,Mobile App,FREESHIP,5,5
49525986,990675,2025-12-08,Electronics,Mechanical Keyboard,1,89.59,14,89.59,5.9,15.41,98.36,Google Pay,Delivered,Standard,Marketplace,WELCOME10,4,5
12061143,481329,2025-09-16,Electronics,Wireless Headphones,1,90.28,27,90.28,5.9,13.18,84.98,Google Pay,Delivered,Standard,Website,,4,4
11024939,662484,2024-09-26,Fashion,Running Shoes,2,104.47,7,208.94,0.0,38.86,233.17,Apple Pay,Delivered,Standard,Mobile App,,5,4
89495486,114582,2024-08-01,Sports,Cycling Helmet,1,65.68,2,65.68,5.9,12.87,83.14,Bank Transfer,Delivered,Standard,Mobile App,FREESHIP,5,5
88662915,178261,2025-09-10,Fashion,Running Shoes,1,113.35,12,113.35,0.0,19.95,119.7,Credit Card,Delivered,Pickup,Mobile App,,1,5
14998313,391183,2025-08-24,Electronics,Bluetooth Speaker,1,63.4,0,63.4,5.9,12.68,81.98,Bank Transfer,Delivered,Standard,Mobile App,,3,3
74451090,767194,2025-09-28,Sports,Dumbbell Set,1,114.7,0,114.7,5.9,17.2,137.8,PayPal,Delivered,Standard,Marketplace,,2,5
38241324,746011,2025-03-13,Fashion,Backpack,2,78.8,10,157.6,12.9,28.37,183.11,PayPal,Delivered,Express,Website,,3,4
41180225,865030,2025-12-31,Electronics,Mechanical Keyboard,1,101.98,9,101.98,12.9,18.56,0.0,Bank Transfer,Cancelled,Express,Marketplace,VIP20,,
63303662,272038,2025-08-08,Beauty,Perfume,1,94.57,30,94.57,0.0,13.24,79.44,Google Pay,Delivered,Pickup,Mobile App,VIP20,1,4
36881481,883140,2025-01-09,Electronics,Mechanical Keyboard,1,91.77,14,91.77,5.9,15.78,100.6,Credit Card,Delivered,Standard,Mobile App,FREESHIP,6,5
48752211,684762,2025-10-03,Beauty,Hair Dryer,2,56.38,2,112.76,5.9,22.1,138.5,Credit Card,Delivered,Standard,Website,WELCOME10,5,5
19849245,178261,2025-09-11,Electronics,Bluetooth Speaker,1,75.13,17,75.13,12.9,12.47,87.73,Credit Card,Delivered,Express,Mobile App,,1,5
56856609,481329,2025-10-31,Fashion,Classic Jeans,4,67.43,2,269.72,0.0,52.87,317.2,Bank Transfer,Delivered,Standard,Website,FREESHIP,5,3
38882367,894892,2025-01-29,Home & Kitchen,Coffee Maker,2,96.97,22,193.94,0.0,30.25,181.52,Credit Card,Delivered,Pickup,Website,,1,4
74741079,179100,2025-12-16,Home & Kitchen,Blender,3,75.53,24,226.59,0.0,34.44,206.65,Credit Card,Delayed,Standard,Mobile App,FREESHIP,7,3
16786700,913479,2025-12-26,Sports,Yoga Mat,3,38.6,29,115.8,0.0,16.44,98.66,Bank Transfer,Delivered,Pickup,Mobile App,,1,5
54513146,874948,2025-09-11,Electronics,USB-C Hub,3,45.18,17,135.54,0.0,22.5,135.0,PayPal,Returned,Standard,Mobile App,,5,
71988590,178261,2025-10-03,Electronics,Bluetooth Speaker,1,69.67,12,69.67,5.9,12.26,79.47,Credit Card,Delivered,Standard,Marketplace,VIP20,6,5
47170197,927285,2025-07-08,Books & Office,Office Chair,1,189.97,4,189.97,0.0,14.04,196.41,Credit Card,Delivered,Standard,Website,,3,4
16701416,258802,2024-08-20,Fashion,Classic Jeans,2,69.07,7,138.14,0.0,25.69,154.16,Credit Card,Delayed,Standard,Website,,8,3
77435456,719528,2025-09-30,Books & Office,Ergonomic Mouse,1,48.51,2,48.51,5.9,9.51,62.95,Google Pay,Delayed,Standard,Website,,9,3
89046884,606510,2025-11-19,Beauty,Electric Toothbrush,1,82.8,16,82.8,0.0,13.91,83.46,Credit Card,Delivered,Pickup,Mobile App,,1,5
47634154,641029,2025-12-22,Electronics,Smart Watch,2,151.24,34,302.48,0.0,39.93,239.57,Bank Transfer,Delivered,Pickup,Website,,1,4
67772843,990001,2025-12-31,Beauty,Perfume,1,101.66,24,101.66,5.9,15.45,98.61,Credit Card,Delivered,Standard,Mobile App,FREESHIP,3,4
68750560,864761,2025-05-21,Electronics,Smart Watch,1,128.33,2,128.33,0.0,25.15,150.91,Google Pay,Delivered,Standard,Mobile App,FREESHIP,8,4
16400154,438556,2025-03-31,Sports,Fitness Tracker,1,99.55,5,99.55,12.9,18.91,126.38,Credit Card,Delivered,Express,Marketplace,,1,5
95909670,620970,2024-11-28,Sports,Cycling Helmet,2,84.42,31,168.84,0.0,23.3,139.8,PayPal,Delivered,Pickup,Mobile App,VIP20,1,5
93084864,648698,2025-01-14,Fashion,Backpack,3,72.24,32,216.72,12.9,22.11,182.38,Credit Card,Delivered,Express,Marketplace,FREESHIP,1,5
85878786,391759,2025-03-12,Sports,Cycling Helmet,1,70.6,2,70.6,12.9,10.38,92.47,Credit Card,Delivered,Express,Marketplace,VIP20,1,5
81148617,908200,2025-05-21,Electronics,USB-C Hub,3,43.99,12,131.97,0.0,23.23,0.0,PayPal,Cancelled,Standard,Marketplace,,,
29720697,100813,2025-07-13,Electronics,USB-C Hub,1,47.48,17,47.48,5.9,7.88,53.19,PayPal,Delivered,Standard,Website,,5,4
83559808,433309,2025-12-29,Electronics,Mechanical Keyboard,2,104.35,4,208.7,0.0,40.07,240.42,Credit Card,Delivered,Standard,Mobile App,SAVE15,5,3
71064278,433309,2025-12-31,Beauty,Skin Care Set,1,83.32,4,83.32,12.9,16.0,108.89,Bank Transfer,Delivered,Express,Mobile App,SAVE15,1,5
68260514,439102,2025-09-03,Fashion,Cotton Hoodie,1,65.24,17,65.24,5.9,10.83,70.88,Apple Pay,Delivered,Standard,Website,,4,4
43435261,740180,2025-11-18,Books & Office,Ergonomic Mouse,3,52.74,19,158.22,0.0,25.63,153.79,Google Pay,Delivered,Standard,Mobile App,SAVE15,5,4
29185276,780313,2025-08-22,Books & Office,Data Analytics Book,1,42.38,12,42.38,0.0,7.46,44.75,PayPal,Delivered,Pickup,Mobile App,,2,4
41592564,152133,2025-11-15,Electronics,USB-C Hub,2,41.67,14,83.34,5.9,14.33,91.9,PayPal,Delivered,Standard,Mobile App,FREESHIP,3,4
12113508,871400,2025-10-16,Fashion,Classic Jeans,1,64.26,12,64.26,0.0,11.31,67.86,Apple Pay,Delivered,Pickup,Mobile App,FREESHIP,1,5
57595727,447274,2025-12-04,Books & Office,Office Chair,1,212.21,24,212.21,0.0,32.26,193.54,PayPal,Delivered,Standard,Mobile App,,4,5
18093891,465243,2025-07-15,Electronics,USB-C Hub,1,45.36,7,45.36,12.9,8.44,63.52,PayPal,Delivered,Express,Mobile App,WELCOME10,2,4
56047863,230315,2025-10-30,Fashion,Classic Jeans,2,64.92,25,129.84,0.0,19.48,116.86,Credit Card,Delivered,Standard,Website,FREESHIP,5,5
82897392,807398,2025-07-17,Home & Kitchen,Desk Lamp,4,44.2,12,176.8,0.0,31.12,186.7,Credit Card,Delivered,Standard,Mobile App,FREESHIP,4,4
47676611,593958,2025-08-04,Home & Kitchen,Desk Lamp,4,47.09,0,188.36,0.0,37.67,226.03,Bank Transfer,Delivered,Standard,Mobile App,,4,5
35817131,405338,2024-05-18,Beauty,Hair Dryer,1,59.99,5,59.99,5.9,11.4,74.29,Credit Card,Delivered,Standard,Website,VIP20,5,5
23047010,119473,2025-03-31,Books & Office,Notebook Set,1,25.91,25,25.91,5.9,3.89,29.22,Credit Card,Delivered,Standard,Mobile App,,6,5
83454924,367070,2025-07-17,Books & Office,Office Chair,1,180.73,22,180.73,12.9,28.19,182.06,Google Pay,Delivered,Express,Mobile App,,1,5
21113053,874948,2025-08-04,Sports,Cycling Helmet,1,65.18,22,65.18,5.9,10.17,66.91,PayPal,Delivered,Standard,Mobile App,,6,3
68469250,178261,2025-04-13,Sports,Fitness Tracker,1,105.12,2,105.12,0.0,20.6,123.62,Apple Pay,Delivered,Pickup,Website,WELCOME10,1,4
83553706,853843,2024-11-23,Electronics,Smart Watch,1,154.82,16,154.82,0.0,26.01,156.06,PayPal,Delivered,Standard,Mobile App,WELCOME10,4,4
25388951,927673,2025-12-25,Electronics,Bluetooth Speaker,1,62.87,16,62.87,5.9,10.56,69.27,Credit Card,Delivered,Standard,Mobile App,,3,5
12825405,672950,2024-07-22,Books & Office,Notebook Set,1,20.13,19,20.13,0.0,3.26,19.57,Credit Card,Delivered,Pickup,Website,,1,5
50478968,287149,2025-07-11,Electronics,USB-C Hub,1,40.15,9,40.15,5.9,7.31,49.75,PayPal,Delivered,Standard,Mobile App,,3,4
58013675,478691,2025-11-22,Books & Office,Monitor Stand,1,52.13,34,52.13,12.9,6.88,54.19,Credit Card,Delivered,Express,Website,FREESHIP,2,5
26617856,218735,2025-11-14,Fashion,Winter Jacket,3,175.33,6,525.99,0.0,74.16,568.59,Credit Card,Delivered,Standard,Mobile App,WELCOME10,4,3
59150079,302877,2025-07-22,Home & Kitchen,Air Fryer,1,113.4,12,113.4,12.9,19.96,132.65,Bank Transfer,Delivered,Express,Mobile App,WELCOME10,1,4
80374377,765546,2025-12-04,Books & Office,Monitor Stand,2,47.49,9,94.98,0.0,17.29,103.72,Credit Card,Delayed,Pickup,Website,VIP20,4,3
83241332,223018,2024-10-15,Beauty,Skin Care Set,2,87.32,17,174.64,0.0,28.99,173.94,Apple Pay,Delivered,Standard,Mobile App,,3,5
11671191,294889,2025-12-10,Fashion,Running Shoes,3,117.41,4,352.23,0.0,26.04,364.18,Credit Card,Delayed,Pickup,Mobile App,FREESHIP,4,4
41871786,295940,2024-09-26,Sports,Dumbbell Set,1,124.83,9,124.83,12.9,22.72,149.22,Credit Card,Delivered,Express,Website,SAVE15,2,4
48751149,225018,2024-11-22,Electronics,USB-C Hub,2,47.4,19,94.8,5.9,15.36,98.05,Credit Card,Delivered,Standard,Website,,5,4
32438316,211308,2025-11-10,Home & Kitchen,Blender,1,80.24,19,80.24,12.9,13.0,90.89,Credit Card,Delivered,Express,Mobile App,,1,4
44372267,866265,2025-06-01,Fashion,Winter Jacket,2,189.68,17,379.36,0.0,62.97,0.0,Credit Card,Cancelled,Standard,Mobile App,VIP20,,
69695409,100813,2025-09-03,Beauty,Perfume,1,97.62,10,97.62,5.9,17.57,111.33,Credit Card,Delivered,Standard,Mobile App,WELCOME10,3,4
79065892,287149,2025-05-05,Beauty,Skin Care Set,1,83.2,2,83.2,5.9,16.31,103.75,Credit Card,Delivered,Standard,Website,WELCOME10,7,3
31905441,771578,2025-02-09,Home & Kitchen,Desk Lamp,2,46.73,20,93.46,12.9,14.95,102.62,Bank Transfer,Delivered,Express,Mobile App,WELCOME10,3,4
53221413,560426,2025-05-21,Electronics,Bluetooth Speaker,1,66.16,2,66.16,5.9,12.97,83.71,PayPal,Delayed,Standard,Mobile App,,7,3
60302763,225018,2024-12-19,Sports,Fitness Tracker,1,93.0,4,93.0,5.9,17.86,113.04,Credit Card,Delivered,Standard,Website,,3,4
66525516,450952,2025-01-18,Fashion,Classic Jeans,2,73.44,2,146.88,0.0,28.79,172.73,Bank Transfer,Delayed,Pickup,Marketplace,SAVE15,3,3
12933750,422271,2025-11-18,Books & Office,Monitor Stand,5,51.49,24,257.45,12.9,39.13,247.69,Apple Pay,Delivered,Express,Mobile App,SAVE15,3,5
97306718,593958,2025-07-22,Home & Kitchen,Cookware Set,1,152.44,22,152.44,0.0,23.78,142.68,Google Pay,Delivered,Standard,Marketplace,,5,4
54323793,344294,2025-04-19,Home & Kitchen,Coffee Maker,1,101.39,0,101.39,5.9,20.28,127.57,Credit Card,Delivered,Standard,Mobile App,,5,3
52444280,727033,2025-12-24,Books & Office,Office Chair,1,208.2,11,208.2,0.0,37.06,222.36,Bank Transfer,Delivered,Standard,Website,FREESHIP,4,5
46691669,676297,2025-09-25,Fashion,Backpack,1,72.97,9,72.97,5.9,5.11,77.41,Google Pay,Delivered,Standard,Mobile App,FREESHIP,5,5
27908583,433309,2025-12-22,Home & Kitchen,Desk Lamp,3,50.63,19,151.89,0.0,24.61,147.64,PayPal,Delivered,Standard,Mobile App,VIP20,5,5
14350694,736777,2025-10-20,Beauty,Makeup Kit,2,61.89,10,123.78,0.0,22.28,133.68,PayPal,Delivered,Standard,Mobile App,,6,4
65376455,646360,2025-12-22,Sports,Fitness Tracker,5,93.28,29,466.4,0.0,66.23,397.37,Credit Card,Delivered,Standard,Marketplace,VIP20,3,5
